connection_name,field_type,project,model,explore,view,view_label,name,hidden,label,label_short,description,sql,ftype,value_format,source
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.gamekey,False,Game Gamekey,Gamekey,None,${TABLE}.gamekey ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.gsis_id,False,Game Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_score,False,Game Home Score,Home Score,None,${TABLE}.home_score ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_score_q1,False,Game Home Score Q1,Home Score Q1,None,${TABLE}.home_score_q1 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_score_q2,False,Game Home Score Q2,Home Score Q2,None,${TABLE}.home_score_q2 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_score_q3,False,Game Home Score Q3,Home Score Q3,None,${TABLE}.home_score_q3 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_score_q4,False,Game Home Score Q4,Home Score Q4,None,${TABLE}.home_score_q4 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_score_q5,False,Game Home Score Q5,Home Score Q5,None,${TABLE}.home_score_q5 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_team,False,Game Home Team,Home Team,None,${TABLE}.home_team ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.home_turnovers,False,Game Home Turnovers,Home Turnovers,None,${TABLE}.home_turnovers ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.is_home_win,False,Game Is Home Win (Yes / No),Is Home Win (Yes / No),None,${home_score} > ${away_score} ,yesno,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.score_difference_for_measure,True,Game Score Difference for Measure,Score Difference for Measure,None,ABS(${home_score})-ABS(${away_score}) ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.score_differential,False,Game Score Differential,Score Differential,None,ABS(${home_score}-${away_score}) ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.season_type,False,Game Season Type,Season Type,None,${TABLE}.season_type ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.season_year,False,Game Season Year,Season Year,None,${TABLE}.season_year ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.start_date,False,Game Start Date,Start Date,None,${TABLE}.start_time ,date_date,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.start_day_of_week,False,Game Start Day of Week,Start Day of Week,None,${TABLE}.start_time ,date_day_of_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.start_month,False,Game Start Month,Start Month,None,${TABLE}.start_time ,date_month,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.start_time,False,Game Start Time,Start Time,None,${TABLE}.start_time ,date_time,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.start_week,False,Game Start Week,Start Week,None,${TABLE}.start_time ,date_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.start_year,False,Game Start Year,Start Year,None,${TABLE}.start_time ,date_year,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_inserted_date,False,Game Time Inserted Date,Time Inserted Date,None,${TABLE}.time_inserted ,date_date,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_inserted_month,False,Game Time Inserted Month,Time Inserted Month,None,${TABLE}.time_inserted ,date_month,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_inserted_time,False,Game Time Inserted Time,Time Inserted Time,None,${TABLE}.time_inserted ,date_time,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_inserted_week,False,Game Time Inserted Week,Time Inserted Week,None,${TABLE}.time_inserted ,date_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_updated_date,False,Game Time Updated Date,Time Updated Date,None,${TABLE}.time_updated ,date_date,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_updated_month,False,Game Time Updated Month,Time Updated Month,None,${TABLE}.time_updated ,date_month,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_updated_time,False,Game Time Updated Time,Time Updated Time,None,${TABLE}.time_updated ,date_time,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.time_updated_week,False,Game Time Updated Week,Time Updated Week,None,${TABLE}.time_updated ,date_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.week,False,Game Week,Week,None,${TABLE}.week ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.absolute_time,False,Play Absolute Time,Absolute Time,None,"substring(${time},',',2) ",number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.compound_primary_key,True,Play Compound Primary Key,Compound Primary Key,None,${play_id}||'-'||${gsis_id} ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.description,False,Play Description,Description,None,${TABLE}.description ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.down,False,Play Down,Down,None,${TABLE}.down ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.drive_id,False,Play Drive ID,Drive ID,None,${TABLE}.drive_id ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.formation,False,Play Formation,Formation,None,"CASE WHEN lower(${description}) LIKE '%no huddle%shotgun%' THEN 'No Huddle, Shotgun'
          WHEN lower(${description}) LIKE '%no huddle%under centre%' THEN 'No Huddle, Under Centre'
          WHEN lower(${description}) LIKE '%shotgun%' THEN 'Shotgun'
          WHEN lower(${description}) LIKE '%under centre%' THEN 'Under Centre'
          WHEN lower(${description}) LIKE '%punt%' THEN 'Punt'
          WHEN lower(${description}) LIKE '%field goal%' THEN 'Field Goal'
          ELSE 'Under Centre'
          END",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.gsis_id,False,Play Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_active_play,False,Play Is Active Play (Yes / No),Is Active Play (Yes / No),None,${description} NOT LIKE '%extra point%' AND ${description} NOT LIKE '%TWO-POINT CONVERSION ATTEMPT%' AND ${is_penalty} = 'no'   AND ${down} IS NOT NULL,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_extra_point,False,Play Is Extra Point (Yes / No),Is Extra Point (Yes / No),None,${description} LIKE '%extra point%' AND ${description} NOT LIKE '%TWO-POINT CONVERSION ATTEMPT%' ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_fg,False,Play Is Fg (Yes / No),Is Fg (Yes / No),None,LOWER(${description}) LIKE '%field goal%good%',yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_first_down,False,Play Is First Down (Yes / No),Is First Down (Yes / No),None,${TABLE}.down = 1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_first_down_conv,False,Play Is First Down Conv (Yes / No),Is First Down Conv (Yes / No),None,${TABLE}.first_down =1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_fourth_down_att,False,Play Is Fourth Down Att (Yes / No),Is Fourth Down Att (Yes / No),None,${TABLE}.fourth_down_att =1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_fourth_down_conv,False,Play Is Fourth Down Conv (Yes / No),Is Fourth Down Conv (Yes / No),None,${TABLE}.fourth_down_conv =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_fourth_down_failed,False,Play Is Fourth Down Failed (Yes / No),Is Fourth Down Failed (Yes / No),None,${TABLE}.fourth_down_failed =1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_penalty,False,Play Is Penalty (Yes / No),Is Penalty (Yes / No),None,${TABLE}.penalty = 1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_penalty_first_down,False,Play Is Penalty First Down (Yes / No),Is Penalty First Down (Yes / No),None,${TABLE}.penalty_first_down =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_pick6,False,Play Is Pick6 (Yes / No),Is Pick6 (Yes / No),None,LOWER(${description}) LIKE '%intercepted%touchdown%',yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_rushing_first_down,False,Play Is Rushing First Down (Yes / No),Is Rushing First Down (Yes / No),None,${TABLE}.rushing_first_down =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_safety,False,Play Is Safety (Yes / No),Is Safety (Yes / No),None,LOWER(${description}) LIKE '%safety%',yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_second_down,False,Play Is Second Down (Yes / No),Is Second Down (Yes / No),None,${TABLE}.down = 2 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_third_down_att,False,Play Is Third Down Att (Yes / No),Is Third Down Att (Yes / No),None,${TABLE}.third_down_att =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_third_down_conv,False,Play Is Third Down Conv (Yes / No),Is Third Down Conv (Yes / No),None,${TABLE}.third_down_conv =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_third_down_failed,False,Play Is Third Down Failed (Yes / No),Is Third Down Failed (Yes / No),None,${TABLE}.third_down_failed =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_touchdown,False,Play Is Touchdown (Yes / No),Is Touchdown (Yes / No),None,(LOWER(${description}) LIKE '%touchdown%') AND (LOWER(${description}) NOT LIKE '%intercepted%') ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.is_two_point_conversion_attempt,False,Play Is Two Point Conversion Attempt (Yes / No),Is Two Point Conversion Attempt (Yes / No),None,${description} LIKE '%TWO-POINT CONVERSION ATTEMPT%' ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.note,False,Play Note,Note,None,${TABLE}.note ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.other_play_type,False,Play Other Play Type,Other Play Type,None,"CASE
      WHEN lower(${description}) LIKE '%kicks%' THEN 'Kickoff'
      WHEN lower(${description}) LIKE '%sacked%' THEN 'Sack'
      WHEN lower(${description}) LIKE '%punt%' THEN 'Punt'
      WHEN lower(${description}) LIKE '%field goal%' THEN 'Field Goal'
      WHEN lower(${description}) LIKE '%no play%' THEN 'No Play'
      WHEN lower(${description}) LIKE '%incomplete%' THEN 'Incomplete Pass'
      WHEN lower(${description}) LIKE '%fumble%' THEN 'Fumble'
      WHEN lower(${description}) LIKE '%penalty%' THEN 'Penalty'
      WHEN lower(${description}) LIKE '%two-point%' THEN 'Two Point'
      WHEN lower(${description}) LIKE '%kneel%' THEN 'Kneel'
      WHEN lower(${description}) LIKE '%spike%' THEN 'Spike'
      WHEN lower(${description}) LIKE '%intercepted%' THEN 'Interception'
      WHEN lower(${description}) LIKE '%extra point%' THEN 'Extra Point'
      ELSE 'Other'
      END
          ",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.pass_play_type,False,Play Pass Play Type,Pass Play Type,None,"CASE WHEN (lower(${description}) LIKE '%short left%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Short Left'
      WHEN (lower(${description}) LIKE '%short middle%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Short Middle'
      WHEN (lower(${description}) LIKE '%short right%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Short Right'
      WHEN (lower(${description}) LIKE '%deep left%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Deep Left'
      WHEN (lower(${description}) LIKE '%deep middle%' AND lower(${description}) NOT LIKE '%incomplete%') THEN 'Deep Middle'
      WHEN (lower(${description}) LIKE '%deep right%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Deep Right'
      WHEN (lower(${description}) LIKE '%pass to%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass'
      WHEN (lower(${description}) LIKE '%pass left%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass Left'
      WHEN (lower(${description}) LIKE '%pass middle%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass Middle'
      WHEN (lower(${description}) LIKE '%pass right%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass Right'
      END ",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.passing_first_down,False,Play Passing First Down,Passing First Down,None,${TABLE}.passing_first_down =1,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.penalty_type,False,Play Penalty Type,Penalty Type,None,"CASE
    WHEN ${description} LIKE '%Offensive Holding,%' THEN 'Offensive Holding'
    WHEN ${description} LIKE '%Defensive Holding,%' THEN 'Defensive Holding'
    WHEN ${description} LIKE '%Unsportsmanlike Conduct,%' THEN 'Unsportsmanlike Conduct'
    WHEN ${description} LIKE '%Defensive Pass Interference,%' THEN 'Defensive Pass Interference'
    WHEN ${description} LIKE '%Offensive Pass Interference,%' THEN 'Offensive Pass Interference'
    WHEN ${description} LIKE '%Intentional Grounding,%' THEN 'Intentional Grounding'
    WHEN ${description} LIKE '%Offensive Holding%' THEN 'Offensive Holding'
    WHEN ${description} LIKE '%Unnecessary Roughness,%' THEN 'Unnecessary Roughness'
    WHEN ${description} LIKE '%Personal Foul,%' THEN 'Personal Foul'
    WHEN ${description} LIKE '%False Start,%' THEN 'False Start'
    WHEN ${description} LIKE '%Face Mask%' THEN 'Face Mask'
    WHEN ${description} LIKE '%Illegal Use of Hands,%' THEN 'Illegal Use Of Hands'
    WHEN ${description} LIKE '%Taunting,%' THEN 'Taunting'
    WHEN ${description} LIKE '%Roughing the Passer,%' THEN 'Roughing the Passer'
    WHEN ${description} LIKE '%Horse Collar%' THEN 'Horse Collar'
    WHEN ${description} LIKE '%Illegal Block%' THEN 'Illegal Block'
    WHEN ${description} LIKE '%Roughing the Kicker,%' THEN 'Roughing the Kicker'
    WHEN ${description} LIKE '%Chop Block,%' THEN 'Chop Block'
    WHEN ${description} LIKE '%Tripping,%' THEN 'Tripping'

    ELSE 'Other/No Penalty'
    END
 ",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.penalty_yds,False,Play Penalty Yds,Penalty Yds,None,${TABLE}.penalty_yds ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.play_id,False,Play Play ID,Play ID,None,${TABLE}.play_id ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.pos_team,False,Play Pos Team,Pos Team,None,${TABLE}.pos_team ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.run_play_type,False,Play Run Play Type,Run Play Type,None,"CASE
      WHEN lower(${description}) LIKE '%left tackle%' THEN 'Left Tackle'
      WHEN lower(${description}) LIKE '%up the middle%' THEN 'Centre'
      WHEN lower(${description}) LIKE '%left guard%' THEN 'Left Guard'
      WHEN lower(${description}) LIKE '%right tackle%' THEN 'Right Tackle'
      WHEN lower(${description}) LIKE '%right guard%' THEN 'Right Guard'
      WHEN lower(${description}) LIKE '%left end%' THEN 'Left End'
      WHEN lower(${description}) LIKE '%right end%' THEN 'Right End'
      WHEN lower(${description}) LIKE '%scramble%' THEN 'Scramble'
      END",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.state,False,Play State,State,None,"CASE WHEN (${yards_to_go}<=5) AND ${down} = 1 THEN '1st <5'
    WHEN ${yards_to_go}<=10 AND ${down} = 1 THEN '1st<10'
    WHEN ${yards_to_go}<=15 AND ${down} = 1 THEN '1st<15'
    WHEN ${yards_to_go}<=20 AND ${down} = 1 THEN '1st<20'
    WHEN ${yards_to_go} >20 AND ${down} = 1 THEN '1st20+'
    WHEN ${yards_to_go}<=5 AND ${down} = 2 THEN '2nd <5'
    WHEN ${yards_to_go}<=10 AND ${down} = 2 THEN '2nd<10'
    WHEN ${yards_to_go}<=15 AND ${down} = 2 THEN '2nd<15'
    WHEN ${yards_to_go}<=20 AND ${down} = 2 THEN '2nd<20'
    WHEN ${yards_to_go} >20 AND ${down} = 2 THEN '2nd20+'
    WHEN ${yards_to_go}<=5 AND ${down} = 3 THEN '3rd <5'
    WHEN ${yards_to_go}<=10 AND ${down} = 3 THEN '3rd<10'
    WHEN ${yards_to_go}<=15 AND ${down} = 3 THEN '3rd<15'
    WHEN ${yards_to_go}<=20 AND ${down} = 3 THEN '3rd<20'
    WHEN ${yards_to_go} >20 AND ${down} = 3 THEN '3rd20+'
    WHEN ${yards_to_go}<=5 AND ${down} = 4 THEN '4th <5'
    WHEN ${yards_to_go}<=10 AND ${down} = 4 THEN '4th<10'
    WHEN ${yards_to_go}<=15 AND ${down} = 4 THEN '4th<15'
    WHEN ${yards_to_go}<=20 AND ${down} = 4 THEN '4th<20'
    ELSE  '4th20+'
    END",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time,False,Play Time,Time,None,${TABLE}.time ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_inserted_date,False,Play Time Inserted Date,Time Inserted Date,None,${TABLE}.time_inserted ,date_date,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_inserted_month,False,Play Time Inserted Month,Time Inserted Month,None,${TABLE}.time_inserted ,date_month,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_inserted_time,False,Play Time Inserted Time,Time Inserted Time,None,${TABLE}.time_inserted ,date_time,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_inserted_week,False,Play Time Inserted Week,Time Inserted Week,None,${TABLE}.time_inserted ,date_week,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_inserted_year,False,Play Time Inserted Year,Time Inserted Year,None,${TABLE}.time_inserted ,date_year,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_updated_date,False,Play Time Updated Date,Time Updated Date,None,${TABLE}.time_updated ,date_date,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_updated_month,False,Play Time Updated Month,Time Updated Month,None,${TABLE}.time_updated ,date_month,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_updated_time,False,Play Time Updated Time,Time Updated Time,None,${TABLE}.time_updated ,date_time,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.time_updated_week,False,Play Time Updated Week,Time Updated Week,None,${TABLE}.time_updated ,date_week,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.timeout,False,Play Timeout (Yes / No),Timeout (Yes / No),None,${TABLE}.timeout ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.xp_aborted,False,Play Xp Aborted,Xp Aborted,None,${TABLE}.xp_aborted ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.yardline,False,Play Yardline,Yardline,None,${TABLE}.yardline,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.yardlines,False,Play Yardlines,Yardlines,None,CAST(${TABLE}.yardlines as numeric) ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,play,Play,play.yards_to_go,False,Play Yards to Go,Yards to Go,None,${TABLE}.yards_to_go ,number,None,play.view.lkml
